lat,long,tot_hh,tot_illt,tot_lit,tot_pop,tot_sc,tot_st,tot_w,w_hh_income_10l_above_perc,w_hh_income_5l_above_perc,w_hh_income_20l_above_perc,w_pop_tt,pop_age_0_18_perc,pop_age_18_60_perc,pop_age_60_above_perc,pop_ratio_fm,avail_assets_comp_intnt_perc,avail_assets_comp_no_intnt_perc,avail_assets_tele_mob_mob_only_perc,avail_assets_tv_perc,f_illt_perc,f_l6_perc,f_lit_perc,f_pop_perc,f_sc_perc,f_st_perc,f_w_perc,hh_sz_1_perc,hh_sz_2_perc,hh_sz_3_perc,hh_sz_4_perc,hh_sz_5_perc,hh_sz_6_8_perc,hh_sz_9_plus_perc,m_illt_perc,m_lit_perc,m_pop_perc,m_sc_perc,m_st_perc,m_w_perc,mrd_cpl_1_perc,mrd_cpl_2_perc,mrd_cpl_3_perc,mrd_cpl_4_perc,mrd_cpl_5_plus_perc,mrd_cpl_none_perc,tot_illt_perc,tot_lit_perc,tot_sc_perc,tot_st_perc,tot_w_perc
19.213499285692304,72.83476218407068,1354.0,1180.0,4745.0,5925.0,654.0,71.0,2248.0,17.31,53.44,4.02,5569.0,27.6,64.93,7.12,,8.419,10.192,63.22,74.668,11.038,4.456,36.878,47.916,5.401,0.591,7.831,3.914,10.34,22.009,26.736,16.174,16.617,4.136,8.878,43.224,52.101,5.62,0.608,30.11,70.532,12.186,2.511,0.443,0.148,14.18,19.916,80.084,11.038,1.198,37.941
19.213499285692304,72.83856740007363,1542.0,1344.0,5406.0,6750.0,745.0,81.0,2561.0,20.99,59.64,4.22,6345.0,27.6,64.93,7.12,,8.366,10.246,63.23,74.643,11.037,4.459,36.874,47.911,5.407,0.593,7.822,3.956,10.376,21.984,26.719,16.213,16.667,4.15,8.874,43.215,52.089,5.63,0.607,30.119,70.558,12.192,2.529,0.454,0.13,14.202,19.911,80.089,11.037,1.2,37.941
19.213499285692304,72.84237261607657,1080.0,941.0,3785.0,4727.0,522.0,57.0,1793.0,22.96,62.3,4.14,4443.0,27.6,64.93,7.12,,8.426,10.185,63.241,74.63,11.043,4.464,36.873,47.895,5.395,0.592,7.827,3.981,10.37,22.037,26.759,16.204,16.667,4.167,8.864,43.22,52.084,5.627,0.613,30.104,70.556,12.222,2.5,0.463,0.093,14.167,19.907,80.072,11.043,1.206,37.931
19.213499285692304,72.84617783207952,915.0,798.0,3208.0,4006.0,442.0,48.0,1520.0,21.78,60.24,4.04,3765.0,27.6,64.93,7.12,,8.415,10.273,63.279,74.645,11.033,4.468,36.87,47.903,5.417,0.599,7.838,3.934,10.383,21.967,26.776,16.175,16.612,4.153,8.862,43.21,52.097,5.617,0.624,30.105,70.601,12.131,2.514,0.437,0.109,14.208,19.92,80.08,11.033,1.198,37.943
19.213499285692304,72.84998304808246,1138.0,992.0,3991.0,4984.0,550.0,60.0,1891.0,19.81,57.47,4.36,4684.0,27.6,64.93,7.12,,8.348,10.193,63.269,74.692,11.035,4.454,36.858,47.893,5.397,0.582,7.825,3.954,10.369,21.968,26.714,16.169,16.608,4.13,8.868,43.218,52.087,5.618,0.602,30.116,70.65,12.214,2.46,0.439,0.088,14.148,19.904,80.076,11.035,1.204,37.941
19.213499285692304,72.85378826408541,878.0,765.0,3078.0,3843.0,424.0,46.0,1458.0,17.61,54.15,4.21,3612.0,27.6,64.93,7.12,,8.428,10.251,63.212,74.715,11.033,4.45,36.872,47.905,5.412,0.598,7.832,3.986,10.364,21.982,26.765,16.173,16.629,4.1,8.873,43.221,52.095,5.621,0.625,30.107,70.615,12.187,2.506,0.456,0.114,14.123,19.906,80.094,11.033,1.197,37.939
19.213499285692304,72.85759348008835,844.0,736.0,2959.0,3694.0,408.0,44.0,1402.0,16.01,50.58,4.03,3472.0,27.6,64.93,7.12,,8.412,10.19,63.27,74.645,11.045,4.467,36.871,47.916,5.414,0.596,7.823,3.91,10.308,22.038,26.777,16.232,16.588,4.147,8.879,43.232,52.084,5.631,0.623,30.103,70.616,12.204,2.488,0.474,0.118,14.218,19.924,80.103,11.045,1.191,37.953
19.213499285692304,72.8613986960913,1012.0,882.0,3549.0,4431.0,489.0,53.0,1681.0,16.04,51.28,4.03,4165.0,27.6,64.93,7.12,,8.399,10.277,63.241,74.704,11.036,4.469,36.877,47.912,5.416,0.587,7.831,3.953,10.375,22.036,26.779,16.206,16.601,4.15,8.869,43.218,52.088,5.619,0.609,30.106,70.652,12.154,2.47,0.395,0.099,14.13,19.905,80.095,11.036,1.196,37.937
19.213499285692304,72.86520391209424,1467.0,1279.0,5142.0,6421.0,708.0,77.0,2436.0,17.56,54.08,4.11,6036.0,27.6,64.93,7.12,,8.384,10.225,63.258,74.642,11.042,4.454,36.863,47.905,5.404,0.592,7.834,3.954,10.361,22.018,26.721,16.224,16.633,4.158,8.877,43.218,52.095,5.622,0.607,30.12,70.552,12.202,2.522,0.409,0.136,14.179,19.919,80.081,11.026,1.199,37.938
19.213499285692304,72.86900912809719,1597.0,1392.0,5598.0,6990.0,771.0,84.0,2652.0,22.1,60.87,3.9,6571.0,27.6,64.93,7.12,,8.391,10.207,63.244,74.64,11.044,4.464,36.867,47.911,5.408,0.587,7.825,3.945,10.332,21.979,26.738,16.218,16.656,4.133,8.87,43.219,52.089,5.622,0.615,30.114,70.57,12.148,2.505,0.438,0.125,14.152,19.914,80.086,11.03,1.202,37.94
19.213499285692304,72.87281434410014,1206.0,1051.0,4229.0,5280.0,583.0,63.0,2003.0,23.45,62.78,4.11,4963.0,27.6,64.93,7.12,,8.375,10.199,63.267,74.71,11.042,4.47,36.875,47.917,5.398,0.587,7.822,3.98,10.365,21.973,26.783,16.169,16.667,4.146,8.883,43.22,52.102,5.625,0.606,30.114,70.647,12.189,2.488,0.415,0.083,14.179,19.905,80.095,11.042,1.193,37.936
19.213499285692304,72.87661956010308,651.0,567.0,2281.0,2848.0,314.0,34.0,1081.0,22.11,60.52,4.18,2677.0,27.6,64.93,7.12,,8.449,10.292,63.134,74.654,11.025,4.459,36.868,47.893,5.407,0.597,7.83,3.994,10.292,21.966,26.728,16.129,16.59,4.147,8.883,43.223,52.107,5.618,0.597,30.126,70.507,12.135,2.458,0.461,0.154,14.132,19.909,80.091,11.025,1.194,37.956
19.213499285692304,72.88042477610603,183.0,159.0,634.0,793.0,77.0,12.0,303.0,21.87,60.14,0.46,878.0,27.6,64.93,7.12,,11.475,12.022,65.027,78.142,10.971,4.792,36.444,47.415,4.666,0.757,7.945,3.825,10.383,21.311,27.322,16.393,16.393,3.825,9.079,43.38,52.459,4.918,0.757,30.265,72.131,11.475,2.186,0.546,0.0,14.208,20.05,79.95,9.71,1.513,38.209
19.21709254682878,72.7814899917895,66.0,58.0,232.0,289.0,32.0,3.0,110.0,0.0,0.0,0.0,376.0,27.6,64.93,7.12,,9.091,10.606,63.636,74.242,11.073,4.498,37.024,47.751,5.536,0.692,7.958,4.545,10.606,22.727,27.273,16.667,16.667,4.545,8.997,43.253,52.249,5.536,0.692,30.104,71.212,12.121,3.03,0.0,0.0,13.636,20.069,80.277,11.073,1.038,38.062
19.21709254682878,72.78529529096845,124.0,108.0,434.0,541.0,60.0,7.0,205.0,0.0,0.0,0.0,509.0,27.6,64.93,7.12,,8.065,10.484,62.903,74.194,11.091,4.436,36.969,47.874,5.36,0.555,7.763,4.032,10.484,21.774,26.613,16.129,16.935,4.032,8.872,43.253,52.126,5.545,0.555,30.129,70.161,12.097,2.419,0.806,0.0,14.516,19.963,80.222,11.091,1.294,37.893
19.21709254682878,72.7891005901474,60.0,52.0,211.0,263.0,29.0,3.0,100.0,0.0,0.0,0.0,247.0,27.6,64.93,7.12,,8.333,10.0,63.333,75.0,11.027,4.563,36.882,47.909,5.323,0.76,7.985,3.333,10.0,21.667,26.667,16.667,16.667,3.333,8.745,43.346,52.091,5.703,0.76,30.038,70.0,11.667,3.333,0.0,0.0,15.0,19.772,80.228,11.027,1.141,38.023
19.21709254682878,72.79290588932635,24.0,21.0,86.0,107.0,12.0,1.0,41.0,0.0,0.0,0.0,101.0,27.6,64.93,7.12,,8.333,12.5,62.5,75.0,11.215,4.673,36.449,47.664,5.607,0.935,7.477,4.167,12.5,20.833,29.167,16.667,16.667,4.167,9.346,42.991,52.336,5.607,0.935,29.907,70.833,12.5,4.167,0.0,0.0,12.5,19.626,80.374,11.215,0.935,38.318
19.21709254682878,72.7967111885053,9.0,8.0,32.0,40.0,4.0,0.0,15.0,0.0,0.0,0.0,38.0,27.6,64.93,7.12,,11.111,11.111,66.667,77.778,10.0,5.0,37.5,47.5,5.0,0.0,7.5,0.0,11.111,22.222,22.222,11.111,22.222,0.0,10.0,42.5,52.5,5.0,0.0,30.0,66.667,11.111,0.0,0.0,0.0,11.111,20.0,80.0,10.0,0.0,37.5
19.21709254682878,72.80051648768425,5.0,4.0,18.0,22.0,2.0,0.0,9.0,0.0,0.0,0.0,21.0,27.6,64.93,7.12,,0.0,20.0,60.0,80.0,9.091,4.545,36.364,50.0,4.545,0.0,9.091,0.0,20.0,20.0,20.0,20.0,20.0,0.0,9.091,45.455,54.545,4.545,0.0,31.818,80.0,20.0,0.0,0.0,0.0,20.0,18.182,81.818,9.091,0.0,40.909
19.21709254682878,72.8043217868632,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,27.6,64.93,7.12,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0
19.21709254682878,72.8119323852211,241.0,210.0,845.0,1055.0,116.0,13.0,400.0,0.0,0.0,0.0,991.0,27.6,64.93,7.12,,8.299,10.373,63.071,74.689,10.995,4.455,36.872,47.867,5.403,0.569,7.867,3.734,10.373,21.992,26.556,16.183,16.598,4.149,8.91,43.223,52.038,5.592,0.569,30.142,70.539,12.033,2.49,0.415,0.0,14.108,19.905,80.095,10.995,1.232,37.915
19.21709254682878,72.81573768440005,544.0,474.0,1908.0,2383.0,263.0,29.0,904.0,10.18,32.86,3.39,2240.0,27.6,64.93,7.12,,8.456,10.294,63.235,74.632,11.037,4.448,36.844,47.881,5.413,0.587,7.847,3.86,10.294,22.059,26.838,16.176,16.728,4.044,8.854,43.223,52.077,5.623,0.629,30.13,70.588,12.132,2.574,0.368,0.184,14.154,19.891,80.067,11.037,1.217,37.935
19.21709254682878,72.819542983579,918.0,801.0,3220.0,4021.0,444.0,48.0,1525.0,10.16,32.81,4.02,3779.0,27.6,64.93,7.12,,8.388,10.24,63.29,74.728,11.042,4.452,36.857,47.899,5.397,0.597,7.834,3.922,10.349,22.004,26.797,16.231,16.667,4.139,8.878,43.223,52.077,5.62,0.622,30.117,70.588,12.2,2.505,0.436,0.109,14.161,19.92,80.08,11.042,1.194,37.926
19.21709254682878,72.82334828275795,1347.0,1174.0,4723.0,5897.0,651.0,71.0,2238.0,10.32,34.42,4.04,5543.0,27.6,64.93,7.12,,8.389,10.245,63.252,74.684,11.04,4.46,36.866,47.906,5.41,0.594,7.834,3.935,10.319,21.975,26.726,16.184,16.63,4.157,8.869,43.225,52.094,5.63,0.61,30.117,70.601,12.175,2.524,0.445,0.148,14.18,19.908,80.092,11.04,1.204,37.952
19.21709254682878,72.8271535819369,1595.0,1391.0,5593.0,6984.0,771.0,84.0,2650.0,10.85,36.8,3.9,6565.0,27.6,64.93,7.12,,8.401,10.219,63.26,74.671,11.04,4.467,36.87,47.91,5.398,0.587,7.832,3.95,10.345,22.006,26.771,16.176,16.614,4.138,8.877,43.213,52.09,5.627,0.616,30.112,70.596,12.163,2.508,0.439,0.125,14.169,19.917,80.083,11.04,1.203,37.944
19.21709254682878,72.83095888111585,1657.0,1445.0,5810.0,7254.0,800.0,87.0,2752.0,16.31,51.44,3.87,6819.0,27.6,64.93,7.12,,8.389,10.199,63.247,74.653,11.042,4.467,36.876,47.905,5.404,0.593,7.83,3.923,10.32,22.028,26.735,16.174,16.657,4.104,8.878,43.218,52.095,5.624,0.607,30.121,70.61,12.191,2.474,0.422,0.121,14.182,19.92,80.094,11.028,1.199,37.938
19.21709254682878,72.8347641802948,1339.0,1167.0,4696.0,5863.0,647.0,70.0,2225.0,19.81,57.56,4.06,5511.0,27.6,64.93,7.12,,8.364,10.232,63.256,74.683,11.035,4.469,36.875,47.911,5.407,0.597,7.829,3.958,10.381,22.031,26.736,16.206,16.654,4.108,8.869,43.22,52.089,5.629,0.614,30.121,70.575,12.173,2.465,0.448,0.075,14.19,19.904,80.096,11.035,1.194,37.95
19.21709254682878,72.83856947947375,1139.0,993.0,3994.0,4987.0,550.0,60.0,1892.0,22.87,61.6,3.92,4688.0,27.6,64.93,7.12,,8.428,10.272,63.301,74.715,11.049,4.452,36.876,47.905,5.414,0.582,7.82,3.951,10.36,22.037,26.778,16.242,16.681,4.126,8.883,43.212,52.095,5.635,0.622,30.118,70.588,12.204,2.458,0.439,0.088,14.135,19.912,80.088,11.029,1.203,37.939
19.21709254682878,72.8423747786527,1099.0,958.0,3853.0,4812.0,531.0,58.0,1826.0,24.32,63.67,3.98,4523.0,27.6,64.93,7.12,,8.371,10.191,63.239,74.704,11.035,4.468,36.866,47.901,5.403,0.582,7.835,3.913,10.373,22.02,26.752,16.197,16.652,4.095,8.874,43.225,52.078,5.632,0.603,30.112,70.61,12.193,2.457,0.455,0.091,14.195,19.909,80.071,11.035,1.205,37.947
19.21709254682878,72.84618007783165,1310.0,1142.0,4593.0,5735.0,633.0,69.0,2176.0,22.41,61.44,4.08,5391.0,27.6,64.93,7.12,,8.397,10.229,63.282,74.656,11.037,4.464,36.879,47.916,5.405,0.593,7.829,3.969,10.382,21.985,26.718,16.183,16.641,4.122,8.875,43.226,52.101,5.632,0.61,30.113,70.611,12.214,2.519,0.458,0.076,14.198,19.913,80.087,11.037,1.203,37.942
19.21709254682878,72.8499853770106,1515.0,1320.0,5311.0,6631.0,732.0,80.0,2516.0,23.87,63.21,4.11,6233.0,27.6,64.93,7.12,,8.383,10.231,63.234,74.653,11.039,4.464,36.872,47.911,5.399,0.588,7.827,3.96,10.363,21.98,26.733,16.172,16.634,4.158,8.867,43.221,52.089,5.625,0.618,30.116,70.561,12.211,2.508,0.462,0.132,14.191,19.906,80.094,11.039,1.206,37.943
19.21709254682878,72.85379067618955,1109.0,967.0,3889.0,4856.0,536.0,58.0,1843.0,19.8,57.48,4.12,4565.0,27.6,64.93,7.12,,8.386,10.189,63.3,74.662,11.038,4.469,36.862,47.92,5.395,0.597,7.825,3.968,10.37,22.002,26.781,16.231,16.682,4.148,8.876,43.225,52.1,5.622,0.618,30.107,70.604,12.173,2.525,0.451,0.09,14.157,19.914,80.086,11.038,1.194,37.953
19.21709254682878,72.8575959753685,675.0,588.0,2365.0,2953.0,326.0,35.0,1120.0,17.44,53.75,4.61,2776.0,27.6,64.93,7.12,,8.444,10.222,63.259,74.667,11.04,4.47,36.878,47.917,5.418,0.576,7.823,4.0,10.37,21.926,26.667,16.148,16.593,4.148,8.872,43.21,52.083,5.621,0.61,30.105,70.519,12.148,2.519,0.444,0.148,14.222,19.912,80.088,11.04,1.185,37.928
19.21709254682878,72.86140127454745,772.0,673.0,2708.0,3382.0,373.0,41.0,1283.0,17.74,54.48,3.77,3179.0,27.6,64.93,7.12,,8.42,10.233,63.342,74.741,11.029,4.465,36.872,47.901,5.411,0.591,7.836,3.886,10.363,22.021,26.813,16.192,16.71,4.145,8.87,43.199,52.099,5.618,0.621,30.101,70.596,12.176,2.461,0.389,0.13,14.119,19.899,80.071,11.029,1.212,37.936
19.21709254682878,72.8652065737264,1044.0,910.0,3660.0,4570.0,504.0,55.0,1734.0,18.62,55.96,4.1,4296.0,27.6,64.93,7.12,,8.429,10.249,63.218,74.713,11.028,4.464,36.871,47.899,5.405,0.591,7.834,3.927,10.345,22.031,26.724,16.188,16.667,4.119,8.884,43.217,52.101,5.624,0.613,30.109,70.594,12.165,2.49,0.479,0.096,14.176,19.912,80.088,11.028,1.204,37.943
19.21709254682878,72.86901187290535,1351.0,1177.0,4735.0,5913.0,652.0,71.0,2243.0,22.09,60.96,4.1,5558.0,27.6,64.93,7.12,,8.364,10.215,63.212,74.685,11.043,4.465,36.868,47.911,5.412,0.592,7.83,3.923,10.363,21.984,26.721,16.21,16.654,4.145,8.879,43.21,52.089,5.632,0.609,30.12,70.54,12.213,2.517,0.444,0.148,14.138,19.905,80.078,11.027,1.201,37.933
19.21709254682878,72.8728171720843,682.0,592.0,2351.0,2943.0,277.0,44.0,1128.0,23.52,62.55,3.82,3351.0,27.6,64.93,7.12,,12.023,12.023,65.543,78.886,10.975,4.825,36.425,47.401,4.587,0.714,8.019,3.959,10.557,21.261,27.713,16.716,16.276,3.666,9.14,43.459,52.599,4.825,0.782,30.309,72.141,10.997,2.199,0.293,0.0,14.223,20.116,79.884,9.412,1.495,38.328
19.21709254682878,72.87662247126325,190.0,164.0,642.0,806.0,61.0,15.0,313.0,22.06,61.84,1.81,1106.0,27.6,64.93,7.12,,16.316,14.211,67.895,83.684,10.918,5.211,35.856,46.774,3.598,0.868,8.313,4.211,11.053,20.526,28.947,17.368,15.789,3.158,9.429,43.797,53.226,3.846,0.993,30.521,74.211,10.0,1.579,0.0,0.0,14.211,20.347,79.653,7.568,1.861,38.834
19.21709254682878,72.8804277704422,23.0,20.0,76.0,96.0,7.0,2.0,37.0,0.0,0.0,0.0,140.0,27.6,64.93,7.12,,17.391,13.043,69.565,82.609,10.417,5.208,35.417,46.875,3.125,1.042,8.333,4.348,8.696,21.739,30.435,17.391,17.391,4.348,9.375,43.75,53.125,3.125,1.042,30.208,73.913,8.696,0.0,0.0,0.0,13.043,20.833,79.167,7.292,2.083,38.542
19.220685807965257,72.78149082373571,108.0,94.0,380.0,474.0,52.0,6.0,180.0,0.0,0.0,0.0,445.0,27.6,64.93,7.12,,8.333,10.185,62.963,75.0,10.97,4.43,36.92,47.89,5.485,0.633,7.806,3.704,10.185,22.222,26.852,16.667,16.667,3.704,8.861,43.249,52.11,5.696,0.633,30.169,70.37,12.037,2.778,0.0,0.0,13.889,19.831,80.169,10.97,1.266,37.975
19.220685807965257,72.78529620610928,150.0,131.0,526.0,657.0,72.0,8.0,249.0,0.0,0.0,0.0,617.0,27.6,64.93,7.12,,8.667,10.0,63.333,74.667,11.111,4.414,36.834,47.945,5.327,0.609,7.763,4.0,10.667,22.0,26.667,16.0,16.667,4.0,8.828,43.227,52.055,5.632,0.609,30.137,70.667,12.0,2.667,0.667,0.0,14.0,19.939,80.061,10.959,1.218,37.9
19.220685807965257,72.78910158848285,66.0,58.0,233.0,291.0,32.0,3.0,110.0,0.0,0.0,0.0,273.0,27.6,64.93,7.12,,9.091,10.606,63.636,75.758,10.997,4.467,36.77,47.766,5.498,0.687,7.904,4.545,10.606,22.727,27.273,16.667,16.667,4.545,8.935,43.299,51.89,5.498,0.687,30.241,71.212,12.121,3.03,0.0,0.0,13.636,19.931,80.069,10.997,1.031,37.801
19.220685807965257,72.79290697085642,11.0,9.0,37.0,47.0,5.0,1.0,18.0,0.0,0.0,0.0,44.0,27.6,64.93,7.12,,9.091,9.091,63.636,72.727,10.638,4.255,36.17,46.809,6.383,0.0,8.511,0.0,9.091,18.182,27.273,18.182,18.182,0.0,8.511,42.553,51.064,6.383,0.0,29.787,72.727,9.091,0.0,0.0,0.0,18.182,19.149,78.723,10.638,2.128,38.298
19.220685807965257,72.79671235322999,5.0,5.0,19.0,24.0,3.0,0.0,9.0,0.0,0.0,0.0,22.0,27.6,64.93,7.12,,0.0,20.0,60.0,80.0,12.5,4.167,37.5,45.833,4.167,0.0,8.333,0.0,20.0,20.0,20.0,20.0,20.0,0.0,8.333,41.667,50.0,4.167,0.0,29.167,80.0,20.0,0.0,0.0,0.0,20.0,20.833,79.167,12.5,0.0,37.5
19.220685807965257,72.80051773560356,3.0,2.0,9.0,11.0,1.0,0.0,4.0,0.0,0.0,0.0,11.0,27.6,64.93,7.12,,0.0,0.0,66.667,66.667,9.091,9.091,36.364,54.545,9.091,0.0,9.091,0.0,0.0,33.333,33.333,0.0,0.0,0.0,9.091,45.455,54.545,9.091,0.0,27.273,66.667,0.0,0.0,0.0,0.0,0.0,18.182,81.818,9.091,0.0,36.364
19.220685807965257,72.80432311797713,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.6,64.93,7.12,,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,100.0,0.0,0.0,0.0
19.220685807965257,72.81193388272428,30.0,26.0,104.0,129.0,14.0,2.0,49.0,0.0,0.0,0.0,121.0,27.6,64.93,7.12,,6.667,10.0,63.333,73.333,10.853,4.651,37.209,48.062,5.426,0.775,7.752,3.333,10.0,20.0,26.667,16.667,16.667,3.333,8.527,43.411,51.938,5.426,0.775,30.233,70.0,13.333,3.333,0.0,0.0,13.333,20.155,80.62,10.853,1.55,37.984
19.220685807965257,72.81573926509785,145.0,127.0,509.0,636.0,70.0,8.0,241.0,0.0,0.0,0.0,597.0,27.6,64.93,7.12,,8.276,10.345,63.448,74.483,11.006,4.403,36.792,47.799,5.346,0.629,7.862,4.138,10.345,22.069,26.897,16.552,16.552,4.138,8.805,43.239,52.044,5.66,0.629,30.031,70.345,12.414,2.759,0.69,0.0,14.483,19.969,80.031,11.006,1.258,37.893
19.220685807965257,72.81954464747142,343.0,299.0,1204.0,1504.0,166.0,18.0,570.0,10.19,33.12,1.7,1413.0,27.6,64.93,7.12,,8.455,10.204,63.265,74.636,11.037,4.455,36.835,47.872,5.386,0.598,7.846,4.082,10.496,22.157,26.822,16.327,16.618,4.082,8.843,43.218,52.061,5.652,0.598,30.12,70.554,12.245,2.624,0.583,0.0,14.286,19.88,80.053,11.037,1.197,37.899
19.220685807965257,72.82335002984499,552.0,481.0,1936.0,2417.0,267.0,29.0,917.0,10.56,35.04,2.99,2272.0,27.6,64.93,7.12,,8.333,10.145,63.225,74.638,11.047,4.468,36.864,47.911,5.42,0.579,7.82,3.986,10.326,21.92,26.812,16.123,16.667,4.167,8.895,43.235,52.089,5.627,0.621,30.12,70.652,12.138,2.536,0.362,0.181,14.13,19.901,80.099,11.047,1.2,37.94
19.220685807965257,72.82715541221856,849.0,740.0,2978.0,3718.0,410.0,45.0,1411.0,11.9,39.94,4.01,3495.0,27.6,64.93,7.12,,8.363,10.247,63.251,74.676,11.027,4.465,36.875,47.902,5.406,0.592,7.827,3.887,10.365,22.026,26.737,16.254,16.608,4.122,8.876,43.222,52.098,5.621,0.619,30.124,70.671,12.132,2.473,0.471,0.118,14.134,19.903,80.097,11.027,1.21,37.951
